,datetime,Time,Vehicle,Gap,Headway,Schedule,Destination,day,day of the week,stop,stopID,Riders after stop,sch_adherence,bunched_or_gapped,mins delayed,bunched,gapped,morning_peak,midday,afternoon_peak,early_eve,late_eve,overnight,morning_peak_bunches,midday_bunches,afternoon_peak_bunches,early_eve_bunches,late_eve_bunches,morning_peak_gaps,midday_gaps,afternoon_peak_gaps,early_eve_gaps,late_eve_gaps,bound,bound_ordinal,_row_id,cond_sum,prev3hr_delays,prev_bunches
760802,2025-12-03 17:03:44,0 days 17:03:44,4417.0,0 days 00:18:52,10:00,0:19 behind 5:03:25PM,West to High Park,2025-12-03,2,Dundas St West at Howard Park Ave,8595,,0.3166666666666666,0,0.3166666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,760802,0.0,0.0,0.0
760803,2025-12-03 17:05:17,0 days 17:05:17,4417.0,0 days 00:05:09,10:00,0:26 behind 5:04:51PM,West to High Park,2025-12-03,2,Howard Park Ave at Roncesvalles Ave,1569,,0.4333333333333333,0,0.4333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,760803,3.0,32.4,0.0
760804,2025-12-03 17:05:20,0 days 17:05:20,4416.0,0 days 00:09:47,10:00,1:34 ahead of 5:06:54PM,West to High Park,2025-12-03,2,Coxwell Ave at Lower Gerrard St East,2615,,-1.5666666666666669,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,760804,1.0,166.46666666666667,0.0
760805,2025-12-03 17:05:37,0 days 17:05:37,4441.0,0 days 00:15:01,10:00,2:41 behind 5:02:56PM,West to High Park,2025-12-03,2,St Matthews Rd,1447,,2.683333333333333,0,2.683333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,760805,0.0,0.0,0.0
760806,2025-12-03 17:06:10,0 days 17:06:10,4650.0,0 days 00:02:00,10:00,6:21 ahead of 5:12:31PM,West to High Park,2025-12-03,2,Havelock St,6811,,-6.35,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,760806,0.0,0.0,0.0
760807,2025-12-03 17:06:12,0 days 17:06:12,4416.0,0 days 00:09:47,10:00,1:53 ahead of 5:08:05PM,West to High Park,2025-12-03,2,Ashdale Ave,5884,,-1.8833333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,760807,1.0,298.4,0.0
760808,2025-12-03 17:07:21,0 days 17:07:21,4416.0,0 days 00:10:24,10:00,1:36 ahead of 5:08:57PM,West to High Park,2025-12-03,2,Woodfield Rd,11337,,-1.6,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,760808,2.0,457.48333333333335,0.0
760809,2025-12-03 17:08:18,0 days 17:08:18,4417.0,0 days 00:07:06,10:00,2:28 behind 5:05:50PM,West to High Park,2025-12-03,2,Howard Park Ave at Indian Rd,971,,2.466666666666667,0,2.466666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,760809,5.0,65.53333333333333,0.0
760810,2025-12-03 17:09:05,0 days 17:09:05,4417.0,0 days 00:12:21,10:00,2:33 behind 5:06:32PM,West to High Park,2025-12-03,2,Howard Park Ave at Parkside Dr,8107,,2.55,0,2.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,760810,6.0,107.6,0.0
760811,2025-12-03 17:09:17,0 days 17:09:17,4416.0,0 days 00:10:06,10:00,2:44 ahead of 5:12:01PM,West to High Park,2025-12-03,2,Prust Ave,5053,,-2.7333333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,760811,3.0,534.2333333333333,0.0
760812,2025-12-03 17:09:47,0 days 17:09:47,4441.0,0 days 00:17:41,10:00,5:07 behind 5:04:40PM,West to High Park,2025-12-03,2,River St,10648,,5.116666666666666,0,5.116666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,760812,1.0,250.88333333333333,0.0
760813,2025-12-03 17:09:49,0 days 17:09:49,4454.0,0 days 00:08:11,10:00,3:37 ahead of 5:13:26PM,West to High Park,2025-12-03,2,Bowmore Rd,10003,,-3.6166666666666663,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,760813,0.0,0.0,0.0
760814,2025-12-03 17:10:08,0 days 17:10:08,4410.0,0 days 00:06:24,10:00,3:22 ahead of 5:13:30PM,West to High Park,2025-12-03,2,Dundas St West at Howard Park Ave,8595,,-3.3666666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,760814,0.0,0.0,0.0
760815,2025-12-03 17:11:20,0 days 17:11:20,4487.0,0 days 00:07:11,10:00,6:39 ahead of 5:17:59PM,West to High Park,2025-12-03,2,Main St at Gerrard St East,4563,,-6.65,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,760815,0.0,0.0,0.0
760816,2025-12-03 17:11:42,0 days 17:11:42,4454.0,0 days 00:08:06,10:00,3:53 ahead of 5:15:35PM,West to High Park,2025-12-03,2,Gerrard St East  at Coxwell Ave,8206,,-3.883333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,760816,0.0,84.43333333333334,0.0
760817,2025-12-03 17:11:44,0 days 17:11:44,4434.0,0 days 00:06:07,10:00,1:12 ahead of 5:12:56PM,West to High Park,2025-12-03,2,St Matthews Rd,1447,,-1.2,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,760817,0.0,0.0,0.0
760818,2025-12-03 17:12:48,0 days 17:12:48,4410.0,0 days 00:06:36,10:00,2:03 ahead of 5:14:51PM,West to High Park,2025-12-03,2,Howard Park Ave at Roncesvalles Ave,1569,,-2.05,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,760818,3.0,32.4,0.0
760819,2025-12-03 17:13:16,0 days 17:13:16,4441.0,0 days 00:18:00,10:00,5:27 behind 5:07:49PM,West to High Park,2025-12-03,2,Parliament St,10427,,5.45,0,5.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,760819,3.0,494.9500000000001,0.0
760820,2025-12-03 17:14:16,0 days 17:14:16,4410.0,0 days 00:05:58,10:00,1:33 ahead of 5:15:49PM,West to High Park,2025-12-03,2,Howard Park Ave at Indian Rd,971,,-1.55,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,760820,5.0,65.53333333333333,0.0
760821,2025-12-03 17:15:06,0 days 17:15:06,4441.0,0 days 00:16:28,10:00,5:29 behind 5:09:37PM,West to High Park,2025-12-03,2,Parliament St at Carlton St,4615,,5.483333333333333,0,5.483333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,760821,5.0,773.5333333333333,0.0
760822,2025-12-03 17:15:17,0 days 17:15:17,4410.0,0 days 00:05:24,10:00,1:19 ahead of 5:16:36PM,West to High Park,2025-12-03,2,Howard Park Ave at Parkside Dr,8107,,-1.3166666666666669,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,760822,6.0,107.6,0.0
760823,2025-12-03 17:15:19,0 days 17:15:19,4434.0,0 days 00:05:32,10:00,0:39 behind 5:14:40PM,West to High Park,2025-12-03,2,River St,10648,,0.65,0,0.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,760823,1.0,250.88333333333333,0.0
760824,2025-12-03 17:15:21,0 days 17:15:21,4454.0,0 days 00:10:01,10:00,1:28 ahead of 5:16:49PM,West to High Park,2025-12-03,2,Coxwell Ave at Lower Gerrard St East,2615,,-1.4666666666666666,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,760824,1.0,166.26666666666665,0.0
760825,2025-12-03 17:16:52,0 days 17:16:52,4454.0,0 days 00:10:40,10:00,1:13 ahead of 5:18:05PM,West to High Park,2025-12-03,2,Ashdale Ave,5884,,-1.2166666666666666,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,760825,1.0,298.2,0.0
760826,2025-12-03 17:17:18,0 days 17:17:18,4454.0,0 days 00:09:57,10:00,1:39 ahead of 5:18:57PM,West to High Park,2025-12-03,2,Woodfield Rd,11337,,-1.65,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,760826,2.0,457.2833333333333,0.0
760827,2025-12-03 17:17:40,0 days 17:17:40,4487.0,0 days 00:07:30,10:00,5:52 ahead of 5:23:32PM,West to High Park,2025-12-03,2,Bowmore Rd,10003,,-5.866666666666666,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,760827,0.0,0.0,0.0
760828,2025-12-03 17:17:45,0 days 17:17:45,4650.0,0 days 00:03:55,10:00,5:35 ahead of 5:23:20PM,West to High Park,2025-12-03,2,Dundas St West at Howard Park Ave,8595,,-5.583333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,760828,0.0,0.0,0.0
760829,2025-12-03 17:19:10,0 days 17:19:10,4487.0,0 days 00:05:24,10:00,6:25 ahead of 5:25:35PM,West to High Park,2025-12-03,2,Gerrard St East  at Coxwell Ave,8206,,-6.416666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,760829,0.0,84.23333333333333,0.0
760830,2025-12-03 17:19:22,0 days 17:19:22,4434.0,0 days 00:05:30,10:00,1:33 behind 5:17:49PM,West to High Park,2025-12-03,2,Parliament St,10427,,1.55,0,1.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,760830,3.0,495.6,0.0
760831,2025-12-03 17:19:22,0 days 17:19:22,4454.0,0 days 00:10:05,10:00,2:38 ahead of 5:22:00PM,West to High Park,2025-12-03,2,Prust Ave,5053,,-2.6333333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,760831,3.0,534.2333333333333,0.0
760832,2025-12-03 17:19:57,0 days 17:19:57,4610.0,0 days 00:06:17,10:00,2:34 ahead of 5:22:31PM,West to High Park,2025-12-03,2,Havelock St,6811,,-2.566666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,760832,0.0,0.0,0.0
760833,2025-12-03 17:20:45,0 days 17:20:45,4487.0,0 days 00:04:54,10:00,6:04 ahead of 5:26:49PM,West to High Park,2025-12-03,2,Coxwell Ave at Lower Gerrard St East,2615,,-6.066666666666666,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,760833,1.0,166.26666666666665,0.0
760834,2025-12-03 17:20:51,0 days 17:20:51,4434.0,0 days 00:05:45,10:00,1:06 behind 5:19:45PM,West to High Park,2025-12-03,2,Parliament St at Carlton St,4615,,1.1,0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,760834,5.0,775.7333333333333,0.0
760835,2025-12-03 17:20:55,0 days 17:20:55,4650.0,0 days 00:05:34,10:00,3:56 ahead of 5:24:51PM,West to High Park,2025-12-03,2,Howard Park Ave at Roncesvalles Ave,1569,,-3.933333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,760835,3.0,32.4,0.0
760836,2025-12-03 17:21:25,0 days 17:21:25,4416.0,0 days 00:09:09,10:00,1:31 ahead of 5:22:56PM,West to High Park,2025-12-03,2,St Matthews Rd,1447,,-1.5166666666666666,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,760836,0.0,0.0,0.0
760837,2025-12-03 17:22:13,0 days 17:22:13,4487.0,0 days 00:05:21,10:00,5:56 ahead of 5:28:09PM,West to High Park,2025-12-03,2,Ashdale Ave,5884,,-5.933333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,760837,1.0,296.20000000000005,0.0
760838,2025-12-03 17:22:51,0 days 17:22:51,4650.0,0 days 00:05:29,10:00,2:58 ahead of 5:25:49PM,West to High Park,2025-12-03,2,Howard Park Ave at Indian Rd,971,,-2.966666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,760838,5.0,65.53333333333333,0.0
760839,2025-12-03 17:22:52,0 days 17:22:52,4627.0,0 days 00:10:41,10:00,5:07 ahead of 5:27:59PM,West to High Park,2025-12-03,2,Main St at Gerrard St East,4563,,-5.116666666666666,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,760839,0.0,0.0,0.0
760840,2025-12-03 17:22:54,0 days 17:22:54,4416.0,0 days 00:05:59,10:00,1:41 ahead of 5:24:35PM,West to High Park,2025-12-03,2,River St,10648,,-1.6833333333333331,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,760840,1.0,250.88333333333333,0.0
760841,2025-12-03 17:23:18,0 days 17:23:18,4487.0,0 days 00:06:00,10:00,5:43 ahead of 5:29:01PM,West to High Park,2025-12-03,2,Woodfield Rd,11337,,-5.716666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,760841,2.0,455.28333333333336,0.0
760842,2025-12-03 17:23:39,0 days 17:23:39,4650.0,-1 days +23:57:12,10:00,2:53 ahead of 5:26:32PM,West to High Park,2025-12-03,2,Howard Park Ave at Parkside Dr,8107,,-2.8833333333333333,-1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,W,58.0,760842,6.0,107.6,0.0
760843,2025-12-03 17:25:19,0 days 17:25:19,4487.0,0 days 00:05:57,10:00,6:40 ahead of 5:31:59PM,West to High Park,2025-12-03,2,Prust Ave,5053,,-6.666666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,760843,3.0,531.0666666666667,0.0
760844,2025-12-03 17:25:31,0 days 17:25:31,4520.0,0 days 00:05:35,10:00,7:00 ahead of 5:32:31PM,West to High Park,2025-12-03,2,Havelock St,6811,,-7.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,760844,0.0,0.0,0.0
760845,2025-12-03 17:27:59,0 days 17:27:59,4416.0,0 days 00:08:09,10:00,0:10 behind 5:27:49PM,West to High Park,2025-12-03,2,Parliament St,10427,,0.1666666666666666,0,0.1666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,760845,3.0,495.6,0.0
760846,2025-12-03 17:28:37,0 days 17:28:37,4610.0,0 days 00:04:26,10:00,4:48 ahead of 5:33:25PM,West to High Park,2025-12-03,2,Dundas St West at Howard Park Ave,8595,,-4.8,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,760846,0.0,0.0,0.0
760847,2025-12-03 17:29:48,0 days 17:29:48,4627.0,0 days 00:12:08,10:00,3:39 ahead of 5:33:27PM,West to High Park,2025-12-03,2,Bowmore Rd,10003,,-3.65,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,760847,0.0,0.0,0.0
760848,2025-12-03 17:29:51,0 days 17:29:51,4454.0,0 days 00:08:06,10:00,3:07 ahead of 5:32:58PM,West to High Park,2025-12-03,2,St Matthews Rd,1447,,-3.1166666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,760848,0.0,0.0,0.0
760849,2025-12-03 17:29:56,0 days 17:29:56,4610.0,0 days 00:03:59,10:00,4:55 ahead of 5:34:51PM,West to High Park,2025-12-03,2,Howard Park Ave at Roncesvalles Ave,1569,,-4.916666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,760849,3.0,32.4,0.0
760850,2025-12-03 17:30:03,0 days 17:30:03,4436.0,0 days 00:04:32,10:00,12:28 ahead of 5:42:31PM,West to High Park,2025-12-03,2,Havelock St,6811,,-12.466666666666669,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,760850,0.0,0.0,0.0
760851,2025-12-03 17:30:22,0 days 17:30:22,4416.0,0 days 00:09:01,10:00,0:45 behind 5:29:37PM,West to High Park,2025-12-03,2,Parliament St at Carlton St,4615,,0.75,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,760851,5.0,775.9,0.0
760852,2025-12-03 17:31:22,0 days 17:31:22,4610.0,0 days 00:04:25,10:00,4:27 ahead of 5:35:49PM,West to High Park,2025-12-03,2,Howard Park Ave at Indian Rd,971,,-4.45,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,760852,4.0,65.53333333333333,0.0
760853,2025-12-03 17:31:45,0 days 17:31:45,4627.0,0 days 00:12:35,10:00,3:50 ahead of 5:35:35PM,West to High Park,2025-12-03,2,Gerrard St East  at Coxwell Ave,8206,,-3.8333333333333335,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,760853,0.0,82.36666666666667,0.0
760854,2025-12-03 17:32:30,0 days 17:32:30,4610.0,0 days 00:04:30,10:00,4:04 ahead of 5:36:34PM,West to High Park,2025-12-03,2,Howard Park Ave at Parkside Dr,8107,,-4.066666666666666,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,760854,5.0,107.6,0.0
760855,2025-12-03 17:33:23,0 days 17:33:23,4454.0,0 days 00:08:33,10:00,1:17 ahead of 5:34:40PM,West to High Park,2025-12-03,2,River St,10648,,-1.2833333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,760855,1.0,250.88333333333333,0.0
760856,2025-12-03 17:33:57,0 days 17:33:57,4520.0,0 days 00:05:20,10:00,9:26 ahead of 5:43:23PM,West to High Park,2025-12-03,2,Dundas St West at Howard Park Ave,8595,,-9.433333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,760856,0.0,0.0,0.0
760857,2025-12-03 17:34:26,0 days 17:34:26,4627.0,0 days 00:13:04,10:00,2:23 ahead of 5:36:49PM,West to High Park,2025-12-03,2,Coxwell Ave at Lower Gerrard St East,2615,,-2.3833333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,760857,1.0,162.98333333333335,0.0
760858,2025-12-03 17:35:21,0 days 17:35:21,4627.0,0 days 00:13:08,10:00,2:44 ahead of 5:38:05PM,West to High Park,2025-12-03,2,Ashdale Ave,5884,,-2.7333333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,760858,1.0,293.1666666666667,0.0
760859,2025-12-03 17:35:55,0 days 17:35:55,4520.0,0 days 00:05:59,10:00,8:56 ahead of 5:44:51PM,West to High Park,2025-12-03,2,Howard Park Ave at Roncesvalles Ave,1569,,-8.933333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,760859,2.0,32.4,0.0
760860,2025-12-03 17:35:57,0 days 17:35:57,4627.0,0 days 00:12:39,10:00,3:00 ahead of 5:38:57PM,West to High Park,2025-12-03,2,Woodfield Rd,11337,,-3.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,760860,2.0,450.66666666666674,0.0
760861,2025-12-03 17:37:22,0 days 17:37:22,4487.0,0 days 00:07:31,10:00,5:36 ahead of 5:42:58PM,West to High Park,2025-12-03,2,St Matthews Rd,1447,,-5.6,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,760861,0.0,0.0,0.0
760862,2025-12-03 17:37:38,0 days 17:37:38,4520.0,0 days 00:06:16,10:00,8:11 ahead of 5:45:49PM,West to High Park,2025-12-03,2,Howard Park Ave at Indian Rd,971,,-8.183333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,760862,4.0,65.53333333333333,0.0
760863,2025-12-03 17:37:59,0 days 17:37:59,4629.0,,10:00,Scheduled at 5:37:59PM,West to High Park,2025-12-03,2,Main St at Gerrard St East,4563,,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,760863,0.0,0.0,0.0
760864,2025-12-03 17:38:19,0 days 17:38:19,4454.0,0 days 00:09:09,10:00,0:30 behind 5:37:49PM,West to High Park,2025-12-03,2,Parliament St,10427,,0.5,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,760864,3.0,495.6,0.0
760865,2025-12-03 17:38:23,0 days 17:38:23,4520.0,0 days 00:05:53,10:00,8:09 ahead of 5:46:32PM,West to High Park,2025-12-03,2,Howard Park Ave at Parkside Dr,8107,,-8.15,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,760865,5.0,107.6,0.0
760866,2025-12-03 17:38:57,0 days 17:38:57,4627.0,0 days 00:13:38,10:00,3:02 ahead of 5:41:59PM,West to High Park,2025-12-03,2,Prust Ave,5053,,-3.033333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,760866,3.0,528.1333333333333,0.0
760867,2025-12-03 17:38:59,0 days 17:38:59,4487.0,0 days 00:03:45,10:00,5:35 ahead of 5:44:34PM,West to High Park,2025-12-03,2,River St,10648,,-5.583333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,760867,1.0,250.88333333333333,0.0
760868,2025-12-03 17:39:48,0 days 17:39:48,4454.0,0 days 00:07:52,10:00,0:02 behind 5:39:46PM,West to High Park,2025-12-03,2,Parliament St at Carlton St,4615,,0.0333333333333333,0,0.0333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,760868,5.0,776.4,0.0
760869,2025-12-03 17:40:19,0 days 17:40:19,4436.0,0 days 00:06:22,10:00,13:06 ahead of 5:53:25PM,West to High Park,2025-12-03,2,Dundas St West at Howard Park Ave,8595,,-13.1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,760869,0.0,0.0,0.0
760870,2025-12-03 17:42:21,0 days 17:42:21,4511.0,0 days 00:19:01,10:00,5:38 ahead of 5:47:59PM,West to High Park,2025-12-03,2,Main St at Gerrard St East,4563,,-5.633333333333334,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,W,2.0,760870,0.0,0.0,0.0
760871,2025-12-03 17:42:58,0 days 17:42:58,4436.0,0 days 00:06:32,10:00,11:53 ahead of 5:54:51PM,West to High Park,2025-12-03,2,Howard Park Ave at Roncesvalles Ave,1569,,-11.883333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,760871,2.0,32.4,0.0
760872,2025-12-03 17:43:28,0 days 17:43:28,4487.0,0 days 00:05:09,10:00,4:21 ahead of 5:47:49PM,West to High Park,2025-12-03,2,Parliament St,10427,,-4.35,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,760872,3.0,495.6,0.0
760873,2025-12-03 17:43:32,0 days 17:43:32,4629.0,,10:00,Scheduled at 5:43:32PM,West to High Park,2025-12-03,2,Bowmore Rd,10003,,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,760873,0.0,0.0,0.0
760874,2025-12-03 17:44:29,0 days 17:44:29,4436.0,0 days 00:06:51,10:00,11:20 ahead of 5:55:49PM,West to High Park,2025-12-03,2,Howard Park Ave at Indian Rd,971,,-11.333333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,760874,4.0,65.53333333333333,0.0
760875,2025-12-03 17:44:57,0 days 17:44:57,4487.0,0 days 00:04:31,10:00,4:40 ahead of 5:49:37PM,West to High Park,2025-12-03,2,Parliament St at Carlton St,4615,,-4.666666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,760875,4.0,776.4,0.0
760876,2025-12-03 17:45:31,0 days 17:45:31,4629.0,0 days 00:11:05,10:00,1:23 ahead of 5:46:54PM,West to High Park,2025-12-03,2,Coxwell Ave at Lower Gerrard St East,2615,,-1.3833333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,760876,1.0,162.98333333333335,0.0
760877,2025-12-03 17:45:34,0 days 17:45:34,4436.0,0 days 00:05:38,10:00,10:58 ahead of 5:56:32PM,West to High Park,2025-12-03,2,Howard Park Ave at Parkside Dr,8107,,-10.966666666666669,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,760877,5.0,107.6,0.0
760878,2025-12-03 17:45:35,0 days 17:45:35,4629.0,,10:00,Scheduled at 5:45:35PM,West to High Park,2025-12-03,2,Gerrard St East  at Coxwell Ave,8206,,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,760878,0.0,82.36666666666666,0.0
760879,2025-12-03 17:46:30,0 days 17:46:30,4430.0,0 days 00:16:27,10:00,6:01 ahead of 5:52:31PM,West to High Park,2025-12-03,2,Havelock St,6811,,-6.016666666666667,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,760879,0.0,0.0,0.0
760880,2025-12-03 17:48:39,0 days 17:48:39,4511.0,0 days 00:18:51,10:00,4:53 ahead of 5:53:32PM,West to High Park,2025-12-03,2,Bowmore Rd,10003,,-4.883333333333334,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,760880,0.0,0.0,0.0
760881,2025-12-03 17:48:55,0 days 17:48:55,4629.0,0 days 00:13:34,10:00,0:51 behind 5:48:04PM,West to High Park,2025-12-03,2,Ashdale Ave,5884,,0.85,0,0.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,760881,1.0,293.1666666666667,0.0
760882,2025-12-03 17:49:27,0 days 17:49:27,4627.0,0 days 00:11:35,10:00,3:30 ahead of 5:52:57PM,West to High Park,2025-12-03,2,St Matthews Rd,1447,,-3.5,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,760882,0.0,0.0,0.0
760883,2025-12-03 17:50:29,0 days 17:50:29,4629.0,0 days 00:14:32,10:00,1:32 behind 5:48:57PM,West to High Park,2025-12-03,2,Woodfield Rd,11337,,1.5333333333333334,0,1.5333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,760883,2.0,451.51666666666665,0.0
760884,2025-12-03 17:50:30,0 days 17:50:30,4511.0,0 days 00:17:36,10:00,5:05 ahead of 5:55:35PM,West to High Park,2025-12-03,2,Gerrard St East  at Coxwell Ave,8206,,-5.083333333333333,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,760884,0.0,82.36666666666666,0.0
